date,h,min,time,Odr_1,Odr_2,Count,paper1,paper2,paper3
2020/1/28,16,30,16:30,36.97826087,39.41304348,0,58.62173913,53.87391304,100
2020/1/28,16,59,16:59,37.36956522,40.89130435,0,58.23913043,54.33043478,100
2020/1/28,17,30,17:30,37.85714286,38.95238095,0,58.2952381,54.81904762,100
2020/1/28,17,59,17:59,37.04761905,42.45238095,0,59.07619048,53.88095238,100
2020/1/28,18,30,18:30,37.43478261,39.13043478,0,58.62608696,54.15217391,100
2020/1/28,18,59,18:59,37.09090909,40.93181818,0,58.76818182,54.36363636,100
2020/1/28,19,30,19:30,36.54166667,39.54166667,0,58.65,54.13333333,100
2020/1/28,19,59,19:59,35.4,38.375,0,58.56,54.205,100
2020/1/28,20,30,20:30,36.42857143,39.66666667,0,58.62857143,54.65714286,100
2020/1/28,20,59,20:59,36,39.86111111,0,58.78888889,54.78888889,100
2020/1/28,21,30,21:30,35.54545455,37.70454545,0,58.37727273,53.38636364,100
2020/1/28,21,59,21:59,36.5,38.15909091,0,58.39545455,52.99545455,100
2020/1/28,22,30,22:30,36.5,40.80434783,0,58.63043478,53.27391304,100
2020/1/28,22,59,22:59,35.925,38.575,0,58.515,54.375,100
2020/1/29,5,59,5:59,38,38,0,57.4,53,100
2020/1/29,6,30,6:30,32.18181818,35.63636364,0,57.02272727,52.66818182,100
2020/1/29,6,59,6:59,32.55,33.7,0,58.215,52.96,100
2020/1/29,7,30,7:30,32.95833333,34.0625,0,57.75416667,53.25416667,100
2020/1/29,7,59,7:59,31.7,37.65,0,57.23,53.245,100
2020/1/29,8,30,8:30,33.375,35.29166667,0,57.98333333,52.4375,100
2020/1/29,8,59,8:59,31.225,36,0,57.885,53.375,100
2020/1/29,9,30,9:30,33.30434783,36.80434783,0,59.02608696,53.83913043,100
2020/1/29,9,59,9:59,32.04761905,37.02380952,0,57.64761905,53.06190476,100
2020/1/29,10,30,10:30,33.06818182,36.59090909,0,57.91818182,52.85909091,100
2020/1/29,10,59,10:59,33.02272727,36.88636364,0,57.59090909,52.86363636,100
2020/1/29,11,30,11:30,34.19047619,35.38095238,0,57.96666667,52.84761905,100
2020/1/29,11,59,11:59,34.85,35.7,0,57.345,52.905,100
2020/1/29,12,30,12:30,33.61904762,35.85714286,0,58.0952381,53.05714286,100
2020/1/29,12,59,12:59,32.86956522,34.93478261,0,57.47826087,52.73913043,100
2020/1/29,13,30,13:30,33.86956522,36.47826087,0,57.41304348,52.66521739,100
2020/1/29,13,59,13:59,33.83333333,40.69047619,0,57.94285714,52.71428571,100
2020/1/29,14,30,14:30,33.63636364,36.63636364,0,57.31363636,52.72272727,100
2020/1/29,14,59,14:59,33.20454545,35.5,0,57.4,52.38181818,100
2020/1/29,15,30,15:30,33.14285714,35.85714286,0,57.6,53.07619048,100
2020/1/29,15,59,15:59,32.72727273,35.31818182,0,57.51818182,52.67727273,100
2020/1/29,16,30,16:30,33.04545455,38.97727273,0,57.75909091,53.52727273,100
2020/1/29,16,59,16:59,33.95238095,36.54761905,0,57.37619048,52.81428571,100
2020/1/29,17,30,17:30,34.80434783,36.60869565,0,57.06086957,52.64782609,100
2020/1/29,17,59,17:59,33.63636364,39.54545455,0,57.27272727,52.63181818,100
2020/1/29,18,30,18:30,33.81818182,41.25,0,58.21363636,53.67727273,100
2020/1/29,18,59,18:59,35.36363636,36.77272727,0,57.34545455,52.89090909,100
2020/1/29,19,30,19:30,33.88095238,37.42857143,0,57.30952381,53.24285714,100
2020/1/29,19,59,19:59,33.79545455,38.52272727,0,57.31818182,53.18636364,100
2020/1/29,20,30,20:30,34.76086957,35.7826087,0,57.46521739,53.32608696,100
2020/1/29,20,59,20:59,34.825,37.675,0,57.105,52.76,100
2020/1/29,21,30,21:30,34,38.54347826,0,57.14347826,53.13043478,100
2020/1/29,21,59,21:59,33.76190476,37.35714286,0,58.17142857,53.4047619,100
2020/1/29,22,30,22:30,33.45454545,37.93181818,0,57.01363636,53.18636364,100
2020/1/29,22,59,22:59,33.275,37.225,0,57.93,53.46,100
2020/1/30,5,59,5:59,38,37,0,56,53.8,100
2020/1/30,6,30,6:30,32.89473684,32.89473684,0,56.96842105,52.93684211,100
2020/1/30,6,59,6:59,32.4,33.375,0,57.66,52.72,100
2020/1/30,7,30,7:30,32.77083333,35.47916667,0,56.7125,52.93333333,100
2020/1/30,7,59,7:59,33.28571429,36.35714286,0,57.54761905,53.98095238,100
2020/1/30,8,30,8:30,34.27272727,38.15909091,0,57.70454545,53.04545455,100
2020/1/30,8,59,8:59,32.325,35.725,0,58.48,52.025,100
2020/1/30,9,30,9:30,34.23809524,36.71428571,0,57.7952381,52.47142857,100
2020/1/30,9,59,9:59,32.79545455,36.70454545,0,58.03636364,52.07727273,100
2020/1/30,10,30,10:30,32.13636364,35.45454545,0,58.10454545,52.12272727,100
2020/1/30,10,59,10:59,34.79545455,35.09090909,0,56.65,52.69090909,100
2020/1/30,11,30,11:30,41.73913043,52.2173913,0,56.29130435,52.64782609,97.53478261
2020/1/30,11,59,11:59,33.26515152,37.09090909,10,56.18636364,52.46818182,95.21363636
2020/1/30,12,30,12:30,31.8030303,35.22727273,10,55.98636364,52.43181818,92.82727273
2020/1/30,12,59,12:59,32.975,36.4,10,56.475,52.49,92.49
2020/1/30,13,30,13:30,34.59090909,42.13636364,10,55.24090909,52.53636364,92.17272727
2020/1/30,13,59,13:59,35.77272727,39.18181818,10,54.06363636,52.07727273,92.64545455
2020/1/30,14,30,14:30,33.52272727,39.04545455,10,52.69545455,51.96818182,92.65909091
2020/1/30,14,59,14:59,50.42424242,75.84848485,20,51.93181818,53.23636364,92.47272727
2020/1/30,15,30,15:30,54.97368421,81.68421053,20,51.94210526,52.26842105,92.66315789
2020/1/30,15,59,15:59,41.93939394,49.06818182,30,52.02727273,52.67727273,90.41363636
2020/1/30,16,30,16:30,36.52173913,43.41304348,40,51.03043478,51.28695652,89.93043478
2020/1/30,16,59,16:59,34.86363636,38.20454545,40,50.26363636,50.55454545,90.14090909
2020/1/30,17,30,17:30,33.09090909,37.65909091,40,50.06818182,50.94090909,90.14090909
2020/1/30,17,59,17:59,33.25,36.05555556,40,49.77777778,49.86111111,90.04444444
2020/1/30,18,30,18:30,34.28,37.76666667,60,49.592,49.756,89.988
2020/1/30,18,59,18:59,35.09090909,38.47727273,60,50.35454545,50.26818182,89.83181818
2020/1/30,19,30,19:30,34.90909091,35.47727273,60,49.92727273,50.25909091,89.33181818
2020/1/30,19,59,19:59,34.35714286,38.21428571,60,50.30952381,49.8047619,89.16666667
2020/1/30,20,30,20:30,35.02631579,39.36842105,60,48.82631579,49.12631579,88.82105263
2020/1/30,20,59,20:59,36.34210526,39.05263158,60,49.35263158,48.76842105,88.82631579
2020/1/30,21,30,21:30,36.73913043,37.97826087,60,48.76086957,48.23478261,88.90869565
2020/1/30,21,59,21:59,37.33333333,39,60,49.0952381,48.80952381,88.87142857
2020/1/30,22,30,22:30,37.08695652,38.7826087,60,49.13043478,48.92173913,88.8
2020/1/30,22,59,22:59,37.92105263,40.31578947,60,48.76842105,48.73684211,89.02105263
2020/1/31,5,59,5:59,43,39,0,46.6,48.6,88.5
2020/1/31,6,30,6:30,37.13636364,38.34090909,0,48.23181818,48.9,88.75
2020/1/31,6,59,6:59,32.85714286,36.97619048,0,49.1047619,48.93333333,88.7
2020/1/31,7,30,7:30,34.06818182,37,0,48.58181818,49.2,88.85454545
2020/1/31,7,59,7:59,35.075,36.275,0,49.36,49.205,88.77
2020/1/31,8,30,8:30,64.7,71.375,0,49.64,50.59,89.24
2020/1/31,8,59,8:59,46.14285714,56.76190476,0,48.49047619,50.37142857,89.48571429
2020/1/31,9,30,9:30,39.32608696,50.73913043,0,47.70869565,50.88695652,89.45217391
2020/1/31,9,59,9:59,37.54761905,45.92857143,0,47.82380952,51.04761905,89.3047619
2020/1/31,10,30,10:30,37.85714286,43.45238095,0,45.79047619,50.38095238,89.4047619
2020/1/31,10,59,10:59,35.65,39.625,0,45.87,50.645,89.26
2020/1/31,11,30,11:30,34.43181818,40.72727273,0,45.48181818,50.40909091,89.55454545
2020/1/31,11,59,11:59,34,39.94736842,0,45.67894737,50.45263158,89.45789474
2020/1/31,12,30,12:30,32.17391304,35.89130435,0,45.55652174,49.99130435,89.72608696
2020/1/31,12,59,12:59,33.75,37.68181818,0,45.59090909,50.42272727,90.15909091
2020/1/31,13,30,13:30,32.66666667,37.45238095,0,44.95714286,50.93333333,90.23333333
2020/1/31,13,59,13:59,42.95,55.45,0,45.555,49.715,90.005
2020/1/31,14,30,14:30,57.6043956,108.8653846,30,45.07692308,51.21923077,89.96153846
2020/1/31,14,59,14:59,50.42745536,68.59114583,160,43.653125,49.896875,89.3
2020/1/31,15,30,15:30,35.56521739,47.60869565,160,42.83478261,50.65217391,88.68695652
2020/1/31,15,59,15:59,33.26086957,39.21014493,170,43.18695652,49.96521739,87.44347826
2020/1/31,16,30,16:30,34.375,40.88194444,180,43.14166667,50.32083333,86.1875
2020/1/31,16,59,16:59,32.72727273,39.63636364,180,42.66363636,49.76363636,86.40454545
2020/1/31,17,30,17:30,31.47826087,37.73913043,180,43.5173913,49.96521739,86.25217391
2020/1/31,17,59,17:59,33.04545455,34.65909091,180,43.05909091,50.32272727,86.05454545
2020/1/31,18,30,18:30,33,35.86956522,180,43.34782609,50.0826087,86.56956522
2020/1/31,18,59,18:59,32.69565217,37.47826087,180,42.43478261,50.23913043,86.23043478
2020/1/31,19,30,19:30,31.84782609,36,180,43.76521739,50.55217391,86.10434783
2020/1/31,19,59,19:59,33.15909091,36.61363636,180,42.46818182,49.51818182,85.59545455
2020/1/31,20,30,20:30,33.56521739,37.23913043,180,42.00869565,48.86956522,85.69130435
2020/1/31,20,59,20:59,34.59090909,39.34090909,180,41.17272727,48.89545455,85.59090909
2020/1/31,21,30,21:30,34.67391304,36.7826087,180,41.38695652,48.60434783,85.45652174
2020/1/31,21,59,21:59,34.54761905,38.78571429,180,41.39047619,49.02380952,85.80952381
2020/1/31,22,30,22:30,34.16666667,38.8125,180,41.84166667,49.13333333,85.6375
2020/1/31,22,59,22:59,35.38095238,38.5,180,42.05238095,48.30952381,85.72380952
2020/2/1,5,59,5:59,36,38,0,40.5,46.9,85.5
2020/2/1,6,30,6:30,31.29166667,32.85416667,0,41.22916667,48.33333333,85.5
2020/2/1,6,59,6:59,29.71428571,31.5,0,41.46666667,49.73809524,85.6047619
2020/2/1,7,30,7:30,29.6875,33.04166667,0,42.25833333,48.99583333,85.38333333
2020/2/1,7,59,7:59,30.78571429,33.66666667,0,42.20952381,48.64761905,85.55238095
2020/2/1,8,30,8:30,29.89583333,32.08333333,0,41.85833333,48.78333333,85.47916667
2020/2/1,8,59,8:59,31.31818182,33.13636364,0,41.95909091,48.82727273,85.5
2020/2/1,9,30,9:30,31.23913043,36.69565217,0,41.77826087,49.0826087,85.80869565
2020/2/1,9,59,9:59,31.5,34.52272727,0,42.13181818,48.25454545,85.74545455
2020/2/1,10,30,10:30,32.41304348,36.60869565,0,42.30869565,49,85.4173913
2020/2/1,10,59,10:59,31.54545455,34,0,41.13181818,49.61818182,85.72272727
2020/2/1,11,30,11:30,32.19565217,39,0,41.52608696,48.93478261,85.61304348
2020/2/1,11,59,11:59,32.04545455,36.04545455,0,41.43181818,49.05909091,85.47272727
2020/2/1,12,30,12:30,31.69565217,35.30434783,0,41.60869565,49.12173913,85.60434783
2020/2/1,12,59,12:59,32.63636364,34.81818182,0,41.72727273,49.41818182,85.39090909
2020/2/1,13,30,13:30,32.26086957,34.2826087,0,41.7826087,48.62173913,85.45652174
2020/2/1,13,59,13:59,32.27272727,35.70454545,0,42.26818182,49.21818182,85.68181818
2020/2/1,14,30,14:30,31.7173913,38.08695652,0,42.04782609,48.66956522,85.71304348
2020/2/1,14,59,14:59,32.23913043,35.32608696,0,42.05217391,48.43478261,85.44782609
2020/2/1,15,30,15:30,31.39130435,34.54347826,0,41.73043478,49.13478261,85.52173913
2020/2/1,15,59,15:59,31.81818182,35.84090909,0,41.48181818,50.04545455,85.83181818
2020/2/1,16,30,16:30,31.43478261,34.95652174,0,41.57391304,49.15217391,85.7826087
2020/2/1,16,59,16:59,31.13636364,35.56818182,0,42.69090909,48.72727273,85.60454545
2020/2/1,17,30,17:30,30.86956522,34.02173913,0,41.56086957,48.97826087,85.5
2020/2/1,17,59,17:59,32.36363636,33.97727273,0,42.24545455,49.11818182,85.41818182
2020/2/1,18,30,18:30,32.86956522,35.76086957,0,41.93043478,49.21304348,85.75217391
2020/2/1,18,59,18:59,32.27272727,35.5,0,41.95909091,49.73636364,86.12272727
2020/2/1,19,30,19:30,32.73913043,34.95652174,0,41.85217391,48.8826087,85.67391304
2020/2/1,19,59,19:59,32.30434783,35.52173913,0,42.28695652,48.78695652,85.5173913
2020/2/1,20,30,20:30,31.5,34.73913043,0,41.53043478,48.76086957,85.83043478
2020/2/1,20,59,20:59,33.15909091,36.22727273,0,41.86818182,49.80909091,85.79090909
2020/2/1,21,30,21:30,33.19565217,37.39130435,0,42.64782609,48.90869565,85.63478261
2020/2/1,21,59,21:59,33.20454545,37.25,0,42.66363636,49.57727273,85.70454545
2020/2/1,22,30,22:30,32.86956522,36.54347826,0,41.95217391,49.00434783,85.45652174
2020/2/1,22,59,22:59,33,38,0,41.93809524,49.17619048,85.3952381
2020/2/2,5,59,5:59,41,37,0,38.6,46.7,85.8
2020/2/2,6,30,6:30,33.16666667,34.5,0,41.12083333,48.575,85.49583333
2020/2/2,6,59,6:59,29.04761905,37.11904762,0,41.61428571,48.39047619,85.70952381
2020/2/2,7,30,7:30,30.16666667,34.125,0,42.3375,48.47083333,85.775
2020/2/2,7,59,7:59,30.77272727,37.5,0,41.94545455,49.46818182,85.72272727
2020/2/2,8,30,8:30,31.56521739,34.30434783,0,41.48695652,48.90434783,85.54347826
2020/2/2,8,59,8:59,32.04545455,33.22727273,0,42.69090909,48.86363636,85.88636364
2020/2/2,9,30,9:30,32.15217391,33.80434783,0,41.92608696,48.79565217,85.93043478
2020/2/2,9,59,9:59,32.25,36.54545455,0,42.16363636,49.18181818,85.45909091
2020/2/2,10,30,10:30,32.36956522,36.32608696,0,42.19130435,48.56086957,85.40869565
2020/2/2,10,59,10:59,32.93181818,34.70454545,0,41.82727273,49.04090909,85.39090909
2020/2/2,11,30,11:30,33.41666667,35.02083333,0,41.72916667,48.66666667,85.80416667
2020/2/2,11,59,11:59,32.63636364,35.29545455,0,41.67272727,49.48636364,85.72727273
2020/2/2,12,30,12:30,34.04347826,36.67391304,0,41.14782609,49.53478261,85.76086957
2020/2/2,12,59,12:59,33.18181818,36.95454545,0,41.93181818,48.98181818,85.85909091
2020/2/2,13,30,13:30,33.60869565,35.73913043,0,41.72608696,48.88695652,85.60869565
2020/2/2,13,59,13:59,32.90909091,36.18181818,0,41.65,49.55,86
2020/2/2,14,30,14:30,32.95652174,38,0,41.51304348,48.84347826,85.76521739
2020/2/2,14,59,14:59,33.27272727,36.40909091,0,41.55454545,49.01818182,85.35909091
2020/2/2,15,30,15:30,32.91304348,34.41304348,0,41.28695652,49.43913043,85.52173913
2020/2/2,15,59,15:59,32.52173913,38.73913043,0,42.10869565,48.65652174,85.40434783
2020/2/2,16,30,16:30,34.41304348,35.67391304,0,42,49.15652174,85.56521739
2020/2/2,16,59,16:59,33.65909091,37.77272727,0,41.87727273,49.46818182,85.65454545
2020/2/2,17,30,17:30,33.80434783,37.58695652,0,41.5826087,49.10434783,85.83043478
2020/2/2,17,59,17:59,34.38636364,37.47727273,0,41.63181818,48.96363636,85.66363636
2020/2/2,18,30,18:30,33.08695652,38.13043478,0,41.52173913,48.85652174,85.75652174
2020/2/2,18,59,18:59,34.36363636,37.11363636,0,41.32727273,49.14545455,85.55
2020/2/2,19,30,19:30,33.7173913,39.08695652,0,41.50869565,49.1826087,85.45217391
2020/2/2,19,59,19:59,35.15217391,40.17391304,0,41.60869565,49.24347826,85.66956522
2020/2/2,20,30,20:30,35.95652174,39.30434783,0,41.90869565,49.06086957,85.53913043
2020/2/2,20,59,20:59,36.81818182,40.02272727,0,42.05,49.28181818,85.66363636
2020/2/2,21,30,21:30,37.04347826,42.45652174,0,41.53913043,49.44782609,85.55652174
2020/2/2,21,59,21:59,37.38636364,38.79545455,0,42.09545455,48.43636364,85.74090909
2020/2/2,22,30,22:30,37.67391304,40.04347826,0,42.05217391,49.60434783,85.40434783
2020/2/2,22,59,22:59,37.42857143,40.38095238,0,41.64285714,49.6,85.83809524
2020/2/3,5,59,5:59,40,43,0,39.6,46.4,85
2020/2/3,6,30,6:30,34.77083333,38.52083333,0,41.1,48.17916667,85.54166667
2020/2/3,6,59,6:59,34.5,37.88095238,0,41.63333333,49.00952381,85.78571429
2020/2/3,7,30,7:30,35.08333333,37.0625,0,41.90416667,49.025,85.76666667
2020/2/3,7,59,7:59,37.39393939,40.40151515,10,41.91363636,48.98636364,85.60909091
2020/2/3,8,30,8:30,48.73333333,56.92,20,42.64,50.104,86.144
2020/2/3,8,59,8:59,48.85714286,59.14285714,20,42.33333333,50.21904762,86.16190476
2020/2/3,9,30,9:30,46.72916667,51.91666667,20,38.20833333,50.675,86.4
2020/2/3,9,59,9:59,43.70454545,50.29545455,20,37.94545455,51.46818182,86.40454545
2020/2/3,10,30,10:30,53.16666667,58.8125,30,39.00833333,50.58333333,86.79166667
2020/2/3,10,59,10:59,86.75,129.3181818,30,35.75909091,49.95909091,86
2020/2/3,11,30,11:30,61.41304348,78.80434783,30,34.42608696,50.77826087,85.66956522
2020/2/3,11,59,11:59,54.88636364,63.97727273,30,35.16818182,50.44545455,85.48181818
2020/2/3,12,30,12:30,57.54347826,60.45652174,30,34.55652174,50.56956522,85.5
2020/2/3,12,59,12:59,58.01449275,66.24637681,40,32.25652174,50.5826087,84.93478261
2020/2/3,13,30,13:30,57.79166667,66.5,40,31.8,50.30416667,83.89583333
2020/2/3,13,59,13:59,61.81818182,69.72727273,40,32.10909091,50.79545455,83.90909091
2020/2/3,14,30,14:30,58.7826087,66.45652174,40,31.5826087,50.63043478,83.85652174
2020/2/3,14,59,14:59,54.22727273,58.97727273,40,31.46818182,50.48636364,83.90909091
2020/2/3,15,30,15:30,52.04347826,58.36956522,40,31.8173913,50.42608696,84.08695652
2020/2/3,15,59,15:59,50.13636364,55.93181818,40,31.28181818,50.18636364,81.86363636
2020/2/3,16,30,16:30,47.86956522,53.7826087,50,78.90434783,49.84347826,82.06521739
2020/2/3,16,59,16:59,48.13043478,52.7826087,60,100,50.62173913,82.25217391
2020/2/3,17,30,17:30,46.60416667,48.39583333,60,100,50.74583333,81.30416667
2020/2/3,17,59,17:59,46.21014493,49.49275362,70,100,50.50434783,81.1
2020/2/3,18,30,18:30,48.10869565,54.15217391,70,100,50.46956522,81.23913043
2020/2/3,18,59,18:59,46.38636364,52.06818182,70,100,50.33181818,80.97272727
2020/2/3,19,30,19:30,45.23913043,52,70,100,50.5,81.30869565
2020/2/3,19,59,19:59,46.20454545,51.88636364,70,100,49.60454545,80.59090909
2020/2/3,20,30,20:30,44.76086957,49.13043478,70,100,48.95217391,80.45652174
2020/2/3,20,59,20:59,45.93181818,52.59090909,70,100,48.63181818,80.43181818
2020/2/3,21,30,21:30,45.93478261,53.23913043,70,100,48.66086957,80.43478261
2020/2/3,21,59,21:59,43.69565217,50.65217391,70,100,49.26086957,80.2826087
2020/2/3,22,30,22:30,45.58695652,51.43478261,70,100,48.78695652,80.10869565
2020/2/3,22,59,22:59,45.61904762,51.61904762,70,100,48.7952381,80.14761905
2020/2/4,5,59,5:59,55,54,0,100,50.2,80.3
2020/2/4,6,30,6:30,42.5625,48.375,0,100,49.15833333,80.24166667
2020/2/4,6,59,6:59,39.4047619,42.57142857,0,100,48.7,80.08095238
2020/2/4,7,30,7:30,39.41666667,43.4375,0,100,49.9125,80.80833333
2020/2/4,7,59,7:59,52.71428571,56.9047619,0,100,50.36190476,80.86190476
2020/2/4,8,30,8:30,79.4375,113.1666667,10,100,50.3125,81.12083333
2020/2/4,8,59,8:59,59.81818182,78.95454545,10,100,50.55,81.13181818
2020/2/4,9,30,9:30,63.78472222,83.5625,20,99.5625,51.50833333,80.99166667
2020/2/4,9,59,9:59,60.26086957,73.53623188,40,99.09565217,50.9,78.87391304
2020/2/4,10,30,10:30,55.43478261,66.7173913,40,99.13043478,50.79565217,78.92173913
2020/2/4,10,59,10:59,53.43181818,66,40,98.6,50.64090909,79.08181818
2020/2/4,11,30,11:30,58.33333333,81.51388889,50,97.70416667,50.95833333,77.04166667
2020/2/4,11,59,11:59,55.25,64.61363636,50,97.36818182,51.75909091,76.79090909
2020/2/4,12,30,12:30,56.26086957,66.23913043,50,97.03913043,50.92608696,75.93913043
2020/2/4,12,59,12:59,58.22463768,79.15217391,60,94.93478261,50.89565217,74.8
2020/2/4,13,30,13:30,57.77083333,70.875,60,93.90416667,51.46666667,73.275
2020/2/4,13,59,13:59,84.31818182,109.9545455,60,93.76363636,51.32272727,73.2
2020/2/4,14,30,14:30,77.26086957,111.5652174,60,94.00869565,51.12608696,73.1
2020/2/4,14,59,14:59,62.47826087,85.10869565,70,93.79565217,50.6173913,71.81304348
2020/2/4,15,30,15:30,53.69565217,66.26086957,70,94.10869565,51.61304348,69.3
2020/2/4,15,59,15:59,52.40909091,67.43181818,70,93.77272727,50.96818182,68.00909091
2020/2/4,16,30,16:30,53.29166667,68.4375,80,93.1125,51.13333333,66.875
2020/2/4,16,59,16:59,51.59090909,64.61363636,80,91.52272727,51.47272727,66.17272727
2020/2/4,17,30,17:30,50.2173913,58.30434783,90,90.83043478,51.02608696,64.54782609
2020/2/4,17,59,17:59,48,53.23913043,90,90.96086957,50.69130435,64.56521739
2020/2/4,18,30,18:30,47,51.89130435,90,90.75217391,51.02608696,62.59565217
2020/2/4,18,59,18:59,46.5,53.15909091,90,90.66818182,50.57272727,62.98636364
2020/2/4,19,30,19:30,47.52173913,53.17391304,90,90.83913043,51.31304348,63.23043478
2020/2/4,19,59,19:59,47.95454545,54.13636364,90,90.85,50.42727273,63.40454545
2020/2/4,20,30,20:30,48.2173913,51.69565217,90,90.86086957,50.79565217,62.7
2020/2/4,20,59,20:59,48.09090909,51.34090909,90,90.88181818,51.3,63.2
2020/2/4,21,30,21:30,48.95652174,52.19565217,90,90.75652174,51.07391304,62.87391304
2020/2/4,21,59,21:59,48.53968254,53.95238095,90,90.84761905,50.63333333,63.01904762
2020/2/4,22,30,22:30,49.20289855,53.5,90,90.82173913,51.17826087,62.72608696
2020/2/4,22,59,22:59,47.86363636,52.93181818,90,90.9,50.83181818,62.63181818
2020/2/5,5,59,5:59,48,50,0,90.8,48.8,60.7
2020/2/5,6,30,6:30,41,47.64583333,0,90.46666667,48.5375,61.12083333
2020/2/5,6,59,6:59,38.76190476,44.95238095,0,90.47142857,49.14761905,61.52857143
2020/2/5,7,30,7:30,40.41666667,45.89583333,0,90.56666667,49.575,61.9125
2020/2/5,7,59,7:59,58.23809524,60.28571429,10,90.72380952,50.17619048,62.35238095
2020/2/5,8,30,8:30,80.08333333,133.4375,20,89.5125,50.42083333,62.3625
2020/2/5,8,59,8:59,66.72727273,85.47727273,20,89.53636364,49.86818182,62.16818182
2020/2/5,9,30,9:30,53.26086957,69.10869565,20,89.13913043,50.48695652,61.40434783
2020/2/5,9,59,9:59,46.75,52.84090909,20,88.84545455,49.87727273,61.55454545
2020/2/5,10,30,10:30,50.02083333,57.41666667,30,88.65416667,49.7625,61.225
2020/2/5,10,59,10:59,55.63636364,91.36363636,30,87.35,49.84090909,59.85454545
2020/2/5,11,30,11:30,46.17391304,59.7173913,30,87.53478261,50.2826087,55.48695652
2020/2/5,11,59,11:59,44.11363636,53.86363636,30,87.16363636,50.51363636,53.44545455
2020/2/5,12,30,12:30,41.2173913,45.93478261,30,86.73478261,50.88695652,53.00869565
2020/2/5,12,59,12:59,43.13636364,49.56818182,30,85.44545455,48.68181818,53.85454545
2020/2/5,13,30,13:30,45.43478261,48.91304348,30,84.9,48.43913043,52.79130435
2020/2/5,13,59,13:59,58.52083333,102.3541667,40,83.0625,47.6875,52.75833333
2020/2/5,14,30,14:30,57.26086957,111.173913,40,83.06086957,48.14782609,52.99565217
2020/2/5,14,59,14:59,47.31818182,65.36363636,40,83.09090909,48.83181818,49.58636364
2020/2/5,15,30,15:30,42.73913043,50.73913043,40,83.06521739,48.05217391,48.96956522
2020/2/5,15,59,15:59,41.97101449,45.41304348,50,83.24782609,48.03478261,49.77391304
2020/2/5,16,30,16:30,43.39130435,50.12318841,70,82.2,48.23913043,49.33043478
2020/2/5,16,59,16:59,40.22727273,47.93181818,70,81.24090909,48.71363636,49.76363636
2020/2/5,17,30,17:30,39.7826087,44.15217391,70,81.40434783,48.79565217,49.27826087
2020/2/5,17,59,17:59,39.59090909,42.72727273,70,81.12727273,48.92272727,49.99545455
2020/2/5,18,30,18:30,40.89583333,44.58333333,70,81.18333333,48.8125,48.69583333
2020/2/5,18,59,18:59,39.52272727,47.11363636,70,81.2,49.38636364,48.35
2020/2/5,19,30,19:30,40.82608696,44.84782609,70,81.14782609,49.05217391,48.36086957
2020/2/5,19,59,19:59,41.04545455,44.38636364,70,81.08636364,48.71363636,48.46363636
2020/2/5,20,30,20:30,41.17391304,43.84782609,70,80.86521739,48.6826087,48.94782609
2020/2/5,20,59,20:59,40.36363636,45.04545455,70,81.37727273,49.37272727,48.94090909
2020/2/5,21,30,21:30,41.36956522,43,70,81.22173913,48.49565217,48.3826087
2020/2/5,21,59,21:59,39.79545455,44.84090909,70,80.89545455,47.30909091,46.89090909
2020/2/5,22,30,22:30,41.2173913,45.08695652,70,80.72608696,47.76086957,47.21304348
2020/2/5,22,59,22:59,41.81818182,49.18181818,70,80.73636364,47.59545455,47.12272727
2020/2/6,5,59,5:59,44,54,0,79.4,46,45.6
2020/2/6,6,30,6:30,37.47916667,45.54166667,0,80.62916667,46.12916667,46.025
2020/2/6,6,59,6:59,34.92857143,40.57142857,0,80.75714286,47.20952381,46.30952381
2020/2/6,7,30,7:30,36.45833333,44.83333333,0,81.00416667,47.84166667,48.20416667
2020/2/6,7,59,7:59,38.66666667,45.19047619,0,81.19047619,49.10952381,48.45714286
2020/2/6,8,30,8:30,40.83333333,48,0,80.83333333,48.80416667,48.02083333
2020/2/6,8,59,8:59,67.57246377,95.24637681,10,79.00869565,48.55217391,47.2173913
2020/2/6,9,30,9:30,59.19565217,86.26086957,10,77.86956522,48.43478261,45.8826087
2020/2/6,9,59,9:59,45.81818182,59.20454545,10,77.63181818,48.09090909,46.19090909
2020/2/6,10,30,10:30,47.01333333,57.84,20,76.884,48.464,44.364
2020/2/6,10,59,10:59,41.88095238,45.97619048,20,76.79047619,48.17142857,44.06666667
2020/2/6,11,30,11:30,39.80952381,44.35714286,20,76.54285714,48.72857143,44.51904762
2020/2/6,11,59,11:59,39.25,43.75,20,75.80454545,48.98181818,44.69545455
2020/2/6,12,30,12:30,38.39583333,47.97916667,30,74.51666667,49.325,42.95416667
2020/2/6,12,59,12:59,40.12698413,42,40,73.70952381,49.16666667,41.74761905
2020/2/6,13,30,13:30,43.97727273,53.20454545,40,73.38181818,49.48181818,41.04545455
2020/2/6,13,59,13:59,43.6875,56.09027778,50,73.61666667,48.575,39.05
2020/2/6,14,30,14:30,42.36111111,48.61111111,80,71.93333333,49.17916667,34.13333333
2020/2/6,14,59,14:59,42.04545455,53.02272727,80,70.54090909,49,34.33181818
2020/2/6,15,30,15:30,42.33333333,46.9047619,80,70.34285714,48.51428571,34.02380952
2020/2/6,15,59,15:59,41.70454545,51,90,69.98181818,46.24545455,35.66818182
2020/2/6,16,30,16:30,42.68055556,47.50694444,100,69.525,46.79583333,32.94583333
